id_cliente,nome_cliente,data_servico,veiculo_marca,veiculo_modelo,ano_veiculo,tipo_servico,valor_servico,status_pagamento,satisfacao_cliente
CLI0166,Eduarda Gomes,2024-09-10,Kia,Sportage,2020,Elétrica,779.87,Pago,3
CLI0166,Eduarda Gomes,2024-06-24,Chevrolet,S10,2022,Elétrica,849.8,Pago,4
CLI0167,Carla Lima,2024-11-08,Audi,Q5,2023,Suspensão,61.03,Pago,2
CLI0167,Carla Lima,2025-04-17,Volkswagen,Virtus,2020,Alinhamento,495.73,Pendente,4
CLI0168,Luiz Martins,2024-03-01,Toyota,RAV4,2010,Troca de Óleo,88.06,Pago,5
CLI0168,Luiz Martins,2025-03-03,BMW,X3,2012,Balanceamento,1489.6,Pago,4
CLI0168,Luiz Martins,2024-01-11,Kia,Seltos,2023,Troca de Óleo,1211.93,Pago,2
CLI0168,Luiz Martins,2025-04-09,Mercedes-Benz,GLC,2016,Motor,800.05,Pago,1
CLI0168,Luiz Martins,2025-06-24,Ford,Focus,2020,Balanceamento,1187.21,Pago,3
CLI0168,Luiz Martins,2025-01-14,Ford,Ka,2013,Revisão,185.23,Pago,5
CLI0168,Luiz Martins,2023-12-01,Toyota,Corolla,2019,Suspensão,86.67,Pago,4
CLI0168,Luiz Martins,2025-04-07,BMW,Série 3,2013,Pneus,480.54,Pago,2
CLI0168,Luiz Martins,2024-07-19,Volkswagen,Gol,2014,Revisão,1405.72,Pago,5
CLI0168,Luiz Martins,2023-10-11,Honda,Fit,2019,Revisão,205.26,Pago,2
CLI0168,Luiz Martins,2023-10-01,Honda,Fit,2023,Motor,1373.44,Pago,1
CLI0169,Felipe Rocha,2023-08-18,Mercedes-Benz,Classe C,2017,Revisão,354.93,Pago,3
CLI0169,Felipe Rocha,2025-05-05,Audi,Q3,2012,Alinhamento,64.7,Pago,5
CLI0169,Felipe Rocha,2025-05-03,Kia,Sportage,2011,Motor,1490.92,Pago,5
CLI0169,Felipe Rocha,2025-04-01,Hyundai,HB20,2012,Pintura,1125.46,Pendente,2
CLI0169,Felipe Rocha,2025-04-07,Toyota,Corolla,2018,Pintura,1153.39,Pago,3
CLI0169,Felipe Rocha,2023-11-21,Chevrolet,Onix,2015,Freios,368.65,Pago,2
CLI0169,Felipe Rocha,2024-04-26,Volkswagen,T-Cross,2013,Revisão,555.4,Pago,3
CLI0169,Felipe Rocha,2024-11-16,Audi,Q5,2018,Suspensão,1387.4,Pago,2
CLI0170,Ricardo Martins,2024-06-15,Mercedes-Benz,Classe C,2019,Balanceamento,501.8,Pago,4
CLI0170,Ricardo Martins,2024-11-18,Audi,Q5,2019,Alinhamento,1233.04,Pago,5
CLI0170,Ricardo Martins,2024-09-28,Mercedes-Benz,GLC,2019,Motor,592.24,Pago,1
CLI0170,Ricardo Martins,2024-12-05,Ford,Focus,2018,Alinhamento,900.96,Pago,5
CLI0170,Ricardo Martins,2024-08-27,Mercedes-Benz,Classe C,2011,Freios,1223.11,Pago,2
CLI0170,Ricardo Martins,2024-09-02,Chevrolet,Onix,2013,Motor,589.35,Pago,1
CLI0170,Ricardo Martins,2023-09-11,BMW,X1,2021,Motor,359.97,Pago,3
CLI0170,Ricardo Martins,2024-04-27,Hyundai,HB20,2016,Alinhamento,922.61,Pago,1
CLI0170,Ricardo Martins,2025-03-29,Volkswagen,Gol,2019,Suspensão,1039.09,Pago,3
CLI0170,Ricardo Martins,2024-03-22,Chevrolet,Onix,2022,Elétrica,773.04,Pendente,4
CLI0170,Ricardo Martins,2024-01-02,Honda,Fit,2012,Balanceamento,523.97,Pago,5
CLI0171,Tiago Melo,2023-09-08,Toyota,Corolla,2017,Alinhamento,240.03,Pendente,1
CLI0172,Ana Vieira,2024-09-26,Hyundai,HB20,2015,Troca de Óleo,150.71,Pago,4
CLI0172,Ana Vieira,2024-02-01,Volkswagen,Virtus,2022,Motor,630.5,Pago,3
CLI0172,Ana Vieira,2024-08-16,Kia,Sportage,2016,Alinhamento,1059.86,Pago,1
CLI0172,Ana Vieira,2024-04-15,Kia,Sportage,2010,Pneus,119.36,Pago,1
CLI0172,Ana Vieira,2024-02-23,Mercedes-Benz,GLC,2012,Revisão,327.18,Pendente,3
CLI0172,Ana Vieira,2024-09-30,Toyota,Corolla,2014,Troca de Óleo,210.67,Pendente,1
CLI0172,Ana Vieira,2023-12-25,BMW,Série 1,2014,Freios,1391.04,Pago,1
CLI0172,Ana Vieira,2023-08-06,BMW,Série 3,2022,Balanceamento,1337.31,Pendente,4
CLI0172,Ana Vieira,2025-01-10,Audi,A3,2018,Pintura,398.76,Pago,4
CLI0172,Ana Vieira,2024-01-11,BMW,Série 1,2013,Revisão,432.53,Pago,1
CLI0172,Ana Vieira,2024-03-25,Hyundai,Creta,2020,Pneus,1057.7,Pago,4
CLI0172,Ana Vieira,2023-05-30,Chevrolet,Onix,2020,Pneus,728.82,Pago,4
CLI0172,Ana Vieira,2023-07-15,BMW,Série 3,2023,Balanceamento,1154.32,Pago,3
CLI0172,Ana Vieira,2024-02-12,Audi,Q3,2023,Pintura,203.21,Pago,3
CLI0172,Ana Vieira,2024-04-27,Audi,Q3,2022,Suspensão,322.53,Pago,2
CLI0173,João Souza,2024-07-30,Kia,Sportage,2012,Elétrica,1320.48,Pago,2
CLI0173,João Souza,2023-10-06,Audi,Q3,2014,Troca de Óleo,740.55,Pago,3
CLI0173,João Souza,2024-06-17,Honda,Civic,2015,Suspensão,357.5,Pago,4
CLI0173,João Souza,2025-02-21,BMW,X1,2017,Alinhamento,586.18,Pago,4
CLI0173,João Souza,2024-11-25,Chevrolet,Tracker,2013,Suspensão,306.14,Pago,5
CLI0173,João Souza,2025-02-06,Hyundai,Tucson,2011,Troca de Óleo,987.2,Pendente,2
CLI0173,João Souza,2024-01-15,Toyota,Corolla,2019,Alinhamento,396.21,Pago,3
CLI0173,João Souza,2024-05-08,Kia,Seltos,2016,Suspensão,196.89,Pago,3
CLI0173,João Souza,2025-02-08,Chevrolet,S10,2022,Pneus,554.07,Pago,5
CLI0173,João Souza,2024-07-10,Toyota,Corolla,2012,Pintura,1366.28,Pago,3
CLI0173,João Souza,2025-08-24,Chevrolet,S10,2015,Revisão,291.64,Pago,4
CLI0174,Eduarda Costa,2023-06-14,Audi,Q5,2015,Troca de Óleo,307.4,Pago,1
CLI0174,Eduarda Costa,2023-11-22,Toyota,Yaris,2017,Balanceamento,51.46,Pago,4
CLI0174,Eduarda Costa,2023-09-21,Toyota,Corolla,2019,Alinhamento,1261.27,Pago,2
CLI0175,Daniel Souza,2023-08-10,Honda,Civic,2014,Motor,706.29,Pago,5
CLI0175,Daniel Souza,2023-12-01,Audi,A4,2015,Elétrica,69.66,Pago,3
CLI0175,Daniel Souza,2024-08-24,Kia,Seltos,2011,Alinhamento,1044.39,Pago,1
CLI0175,Daniel Souza,2023-08-11,Mercedes-Benz,GLC,2020,Freios,567.93,Pago,5
CLI0175,Daniel Souza,2025-02-22,Mercedes-Benz,Classe A,2013,Revisão,331.07,Pendente,1
CLI0175,Daniel Souza,2023-12-18,Hyundai,Tucson,2018,Freios,434.7,Pago,3
CLI0175,Daniel Souza,2024-04-16,Kia,Seltos,2014,Alinhamento,326.33,Pago,3
CLI0175,Daniel Souza,2024-11-29,Honda,Fit,2022,Elétrica,871.66,Pago,3
CLI0175,Daniel Souza,2024-01-02,Honda,Civic,2017,Freios,726.16,Pago,3
CLI0175,Daniel Souza,2024-12-10,Hyundai,Creta,2014,Elétrica,467.98,Pago,1
CLI0175,Daniel Souza,2024-06-19,Toyota,Hilux,2014,Balanceamento,228.98,Pago,1
CLI0175,Daniel Souza,2024-05-26,BMW,X1,2010,Alinhamento,249.69,Pago,5
CLI0175,Daniel Souza,2025-01-22,Hyundai,Creta,2011,Alinhamento,256.83,Pago,4
CLI0176,Ricardo Rodrigues,2023-10-06,Volkswagen,Polo,2010,Elétrica,1402.76,Pago,4
CLI0176,Ricardo Rodrigues,2024-09-20,Mercedes-Benz,Classe C,2014,Alinhamento,915.71,Pago,4
CLI0176,Ricardo Rodrigues,2025-06-10,BMW,Série 3,2020,Pneus,412.53,Pago,2
CLI0176,Ricardo Rodrigues,2024-05-19,Volkswagen,Gol,2014,Balanceamento,1394.32,Pago,2
CLI0176,Ricardo Rodrigues,2024-08-03,Mercedes-Benz,Classe C,2012,Pintura,690.76,Pago,3
CLI0176,Ricardo Rodrigues,2024-11-06,BMW,Série 1,2017,Suspensão,1444.1,Pago,5
CLI0176,Ricardo Rodrigues,2023-08-12,Mercedes-Benz,Classe C,2022,Freios,942.05,Pago,2
CLI0176,Ricardo Rodrigues,2025-03-01,Hyundai,Elantra,2012,Balanceamento,837.74,Pago,3
CLI0176,Ricardo Rodrigues,2023-09-08,Mercedes-Benz,GLC,2016,Troca de Óleo,721.07,Pago,5
CLI0176,Ricardo Rodrigues,2024-10-29,Toyota,Corolla,2010,Alinhamento,1253.35,Pago,3
CLI0177,Isabela Martins,2023-07-10,Volkswagen,T-Cross,2021,Motor,1303.26,Pago,5
CLI0177,Isabela Martins,2025-02-20,Hyundai,HB20,2021,Pneus,798.58,Pago,4
CLI0177,Isabela Martins,2023-08-19,Chevrolet,S10,2014,Alinhamento,1092.76,Pendente,4
CLI0177,Isabela Martins,2024-12-30,Chevrolet,Onix,2011,Troca de Óleo,271.88,Pago,5
CLI0177,Isabela Martins,2023-07-10,Chevrolet,S10,2011,Elétrica,85.75,Pago,4
CLI0177,Isabela Martins,2023-05-28,Honda,CR-V,2016,Elétrica,1474.91,Pago,5
CLI0177,Isabela Martins,2023-12-24,Kia,Seltos,2023,Balanceamento,228.63,Pago,1
CLI0177,Isabela Martins,2023-10-08,Ford,Ranger,2012,Pintura,1125.41,Pago,4
CLI0177,Isabela Martins,2024-08-05,Volkswagen,Virtus,2020,Revisão,1440.68,Pago,3
CLI0177,Isabela Martins,2024-05-06,Mercedes-Benz,Classe C,2017,Suspensão,1229.57,Pago,3
CLI0178,Tiago Pereira,2022-10-13,Kia,Seltos,2010,Balanceamento,489.0,Pago,5
CLI0178,Tiago Pereira,2023-09-10,Toyota,Yaris,2012,Elétrica,1329.52,Pago,1
CLI0178,Tiago Pereira,2022-11-21,BMW,Série 3,2015,Pintura,616.41,Pago,2
CLI0178,Tiago Pereira,2023-06-07,Kia,Rio,2017,Freios,453.59,Pago,3
CLI0178,Tiago Pereira,2023-07-20,Honda,Fit,2016,Elétrica,928.47,Pago,5
CLI0178,Tiago Pereira,2024-04-16,Hyundai,Elantra,2012,Motor,903.84,Pago,5
CLI0178,Tiago Pereira,2024-03-05,Mercedes-Benz,Classe C,2010,Troca de Óleo,1285.45,Pago,1
CLI0178,Tiago Pereira,2024-04-23,Honda,Fit,2020,Elétrica,519.31,Pago,2
CLI0179,Kelly Pereira,2023-10-27,Mercedes-Benz,GLA,2011,Troca de Óleo,937.26,Pago,1
CLI0179,Kelly Pereira,2024-07-27,BMW,X1,2012,Motor,206.11,Pago,2
CLI0180,Isabela Melo,2024-11-13,Hyundai,Creta,2013,Alinhamento,762.1,Pago,2
CLI0180,Isabela Melo,2023-10-29,Ford,EcoSport,2023,Pintura,1222.57,Pago,5
CLI0180,Isabela Melo,2023-04-30,Honda,HR-V,2010,Freios,1345.27,Pago,4
CLI0180,Isabela Melo,2024-11-07,Hyundai,HB20,2015,Freios,1039.42,Pendente,5
CLI0180,Isabela Melo,2024-08-26,Chevrolet,S10,2019,Elétrica,776.23,Pago,5
CLI0180,Isabela Melo,2023-08-25,Honda,Fit,2016,Suspensão,1317.27,Pago,2
CLI0180,Isabela Melo,2024-09-16,Volkswagen,Gol,2011,Elétrica,384.33,Pago,3
CLI0180,Isabela Melo,2023-04-29,Chevrolet,Tracker,2023,Alinhamento,616.12,Pago,2
CLI0180,Isabela Melo,2024-01-25,Honda,HR-V,2023,Pintura,1401.12,Pago,4
CLI0180,Isabela Melo,2024-12-29,Toyota,Corolla,2019,Elétrica,1408.54,Pendente,1
CLI0180,Isabela Melo,2023-05-09,BMW,Série 1,2014,Pneus,535.08,Pago,2
CLI0181,Pedro Costa,2024-04-05,BMW,X1,2013,Elétrica,155.72,Pendente,5
CLI0181,Pedro Costa,2024-09-11,Toyota,Yaris,2011,Suspensão,917.31,Pago,1
CLI0181,Pedro Costa,2024-04-09,Audi,Q3,2014,Troca de Óleo,200.89,Pago,2
CLI0181,Pedro Costa,2024-07-19,BMW,Série 1,2017,Alinhamento,1183.24,Pago,2
CLI0182,Bruno Oliveira,2022-11-06,Toyota,Hilux,2018,Balanceamento,1297.43,Pago,1
CLI0183,Nuno Costa,2025-02-19,Toyota,RAV4,2022,Suspensão,1058.39,Pago,4
CLI0183,Nuno Costa,2025-04-29,Ford,Focus,2017,Revisão,1350.86,Pendente,3
CLI0183,Nuno Costa,2024-10-09,Chevrolet,Tracker,2016,Troca de Óleo,395.35,Pago,1
CLI0183,Nuno Costa,2024-06-03,Mercedes-Benz,Classe C,2022,Troca de Óleo,1316.22,Pago,1
CLI0183,Nuno Costa,2024-01-01,Toyota,Hilux,2017,Freios,459.76,Pago,5
CLI0183,Nuno Costa,2025-08-15,Chevrolet,Tracker,2012,Balanceamento,626.84,Pago,1
CLI0183,Nuno Costa,2024-01-01,Volkswagen,Polo,2017,Motor,1351.58,Pago,4
CLI0183,Nuno Costa,2025-10-14,Volkswagen,Virtus,2022,Pintura,474.39,Pago,5
CLI0183,Nuno Costa,2024-07-14,BMW,X1,2010,Motor,1355.62,Pago,5
CLI0184,Bruno Silva,2023-07-24,Honda,HR-V,2012,Pintura,384.28,Pago,2
CLI0184,Bruno Silva,2023-02-13,BMW,Série 3,2010,Pneus,1062.6,Pago,4
CLI0184,Bruno Silva,2023-02-04,Toyota,RAV4,2023,Troca de Óleo,441.93,Pago,3
CLI0184,Bruno Silva,2023-01-05,Toyota,Yaris,2023,Balanceamento,606.71,Pago,4
CLI0184,Bruno Silva,2023-11-08,Audi,A3,2013,Pneus,600.02,Pago,5
CLI0184,Bruno Silva,2022-12-03,Volkswagen,Gol,2018,Motor,1408.97,Pendente,3
CLI0184,Bruno Silva,2023-07-06,Kia,Cerato,2022,Troca de Óleo,544.37,Pago,4
CLI0184,Bruno Silva,2023-12-22,Toyota,Corolla,2018,Suspensão,1431.09,Pendente,3
CLI0185,Kelly Rodrigues,2024-12-16,Audi,Q5,2019,Balanceamento,1165.07,Pago,4
CLI0185,Kelly Rodrigues,2024-10-08,Chevrolet,S10,2010,Alinhamento,1209.4,Pendente,1
CLI0185,Kelly Rodrigues,2024-02-28,Hyundai,Elantra,2015,Balanceamento,622.17,Pago,3
CLI0185,Kelly Rodrigues,2024-03-19,Volkswagen,Gol,2011,Alinhamento,874.24,Pago,3
CLI0185,Kelly Rodrigues,2023-12-18,Audi,Q5,2010,Elétrica,62.86,Pago,3
CLI0185,Kelly Rodrigues,2024-10-21,Hyundai,Creta,2016,Troca de Óleo,890.38,Pago,5
CLI0185,Kelly Rodrigues,2025-01-02,BMW,X1,2017,Freios,424.11,Pago,3
CLI0185,Kelly Rodrigues,2024-11-05,Ford,Ranger,2020,Freios,263.01,Pago,1
CLI0185,Kelly Rodrigues,2024-02-11,Honda,Civic,2012,Pintura,1297.83,Pago,1
CLI0185,Kelly Rodrigues,2025-01-04,Chevrolet,Onix,2021,Alinhamento,1464.16,Pago,3
CLI0185,Kelly Rodrigues,2024-12-22,Toyota,Hilux,2015,Revisão,162.34,Pago,5
CLI0185,Kelly Rodrigues,2023-09-05,Chevrolet,S10,2015,Balanceamento,588.47,Pago,4
CLI0185,Kelly Rodrigues,2023-08-30,Mercedes-Benz,Classe A,2012,Troca de Óleo,523.48,Pago,3
CLI0185,Kelly Rodrigues,2024-08-08,BMW,Série 1,2014,Balanceamento,95.18,Pago,3
CLI0186,Isabela Almeida,2023-10-12,Kia,Sportage,2011,Balanceamento,356.65,Pago,5
CLI0186,Isabela Almeida,2024-12-27,BMW,Série 3,2016,Balanceamento,97.27,Pago,4
CLI0186,Isabela Almeida,2025-03-06,Honda,Civic,2013,Balanceamento,780.07,Pago,5
CLI0186,Isabela Almeida,2024-07-13,Hyundai,HB20,2023,Pintura,1207.4,Pago,5
CLI0186,Isabela Almeida,2024-10-25,Audi,A4,2014,Pneus,1262.21,Pago,2
CLI0186,Isabela Almeida,2024-04-12,Chevrolet,Tracker,2013,Elétrica,506.48,Pendente,2
CLI0186,Isabela Almeida,2024-08-09,Mercedes-Benz,Classe A,2011,Motor,862.66,Pago,3
CLI0186,Isabela Almeida,2025-03-11,Audi,Q3,2017,Suspensão,383.16,Pago,2
CLI0186,Isabela Almeida,2024-11-12,Chevrolet,Cruze,2020,Balanceamento,1015.56,Pago,3
CLI0186,Isabela Almeida,2024-04-25,BMW,X1,2011,Suspensão,660.48,Pendente,5
CLI0186,Isabela Almeida,2024-09-29,Chevrolet,S10,2017,Troca de Óleo,291.82,Pago,5
CLI0186,Isabela Almeida,2025-05-09,Audi,A3,2012,Troca de Óleo,1259.09,Pago,2
CLI0186,Isabela Almeida,2023-07-25,Ford,EcoSport,2016,Motor,234.81,Pago,2
CLI0186,Isabela Almeida,2025-05-10,Volkswagen,Gol,2015,Motor,907.64,Pago,1
CLI0186,Isabela Almeida,2023-07-26,BMW,Série 1,2016,Elétrica,1124.01,Pago,4
CLI0187,Olivia Vieira,2024-02-18,Ford,Focus,2012,Troca de Óleo,910.65,Pago,4
CLI0187,Olivia Vieira,2024-10-26,BMW,Série 1,2012,Pintura,1097.67,Pago,1
CLI0187,Olivia Vieira,2024-05-28,Volkswagen,T-Cross,2015,Troca de Óleo,867.99,Pago,5
CLI0187,Olivia Vieira,2025-03-07,Mercedes-Benz,Classe A,2015,Suspensão,511.94,Pago,2
CLI0187,Olivia Vieira,2023-11-15,Chevrolet,Cruze,2018,Alinhamento,883.95,Pago,1
CLI0187,Olivia Vieira,2024-09-23,Volkswagen,Polo,2011,Alinhamento,447.08,Pago,2
CLI0187,Olivia Vieira,2024-07-25,Volkswagen,Gol,2013,Alinhamento,254.45,Pago,5
CLI0187,Olivia Vieira,2024-03-24,Toyota,Corolla,2018,Pintura,1208.54,Pago,1
CLI0187,Olivia Vieira,2024-10-16,Chevrolet,Tracker,2019,Suspensão,1111.53,Pago,4
CLI0187,Olivia Vieira,2024-08-01,Honda,Civic,2017,Suspensão,765.22,Pago,2
CLI0187,Olivia Vieira,2024-07-15,Honda,CR-V,2022,Revisão,1129.2,Pago,1
CLI0187,Olivia Vieira,2024-09-02,Ford,Ka,2014,Elétrica,964.4,Pago,1
CLI0188,Nuno Vieira,2024-08-06,BMW,X1,2016,Revisão,1401.93,Pago,3
CLI0188,Nuno Vieira,2023-03-15,Hyundai,HB20,2020,Troca de Óleo,406.57,Pago,2
CLI0188,Nuno Vieira,2024-07-22,Chevrolet,Tracker,2017,Freios,752.54,Pago,4
CLI0188,Nuno Vieira,2023-06-18,Ford,Ranger,2020,Revisão,1428.71,Pago,2
CLI0188,Nuno Vieira,2022-09-05,Mercedes-Benz,Classe C,2017,Pintura,936.26,Pago,1
CLI0188,Nuno Vieira,2023-11-04,Volkswagen,T-Cross,2020,Balanceamento,390.34,Pago,5
CLI0188,Nuno Vieira,2024-07-05,Ford,Ka,2023,Pneus,1318.81,Pago,4
CLI0188,Nuno Vieira,2024-06-08,Mercedes-Benz,Classe A,2018,Elétrica,478.35,Pago,3
CLI0188,Nuno Vieira,2023-11-05,Audi,A4,2013,Suspensão,217.94,Pago,3
CLI0188,Nuno Vieira,2024-07-09,Honda,CR-V,2021,Suspensão,1071.99,Pago,4
CLI0188,Nuno Vieira,2024-01-15,Kia,Seltos,2020,Pneus,92.0,Pago,2
CLI0188,Nuno Vieira,2023-10-25,Toyota,Yaris,2014,Motor,646.28,Pago,4
CLI0189,Ana Souza,2023-07-02,Toyota,Yaris,2017,Pneus,542.77,Pago,3
CLI0189,Ana Souza,2024-01-10,Mercedes-Benz,GLC,2019,Freios,827.22,Pago,1
CLI0189,Ana Souza,2024-06-28,Kia,Rio,2012,Balanceamento,832.66,Pendente,1
CLI0189,Ana Souza,2023-11-01,Honda,CR-V,2015,Pintura,142.02,Pago,2
CLI0189,Ana Souza,2023-10-14,Hyundai,Creta,2012,Pintura,623.51,Pago,3
CLI0189,Ana Souza,2023-03-23,BMW,X3,2016,Pneus,851.78,Pago,1
CLI0189,Ana Souza,2022-11-14,Toyota,Corolla,2018,Suspensão,1197.45,Pago,3
CLI0190,Carla Rodrigues,2023-04-20,Chevrolet,S10,2010,Alinhamento,1137.38,Pago,4
CLI0190,Carla Rodrigues,2025-01-26,Mercedes-Benz,GLC,2023,Alinhamento,1299.88,Pago,5
CLI0190,Carla Rodrigues,2025-03-16,Mercedes-Benz,Classe C,2010,Pintura,927.06,Pago,5
CLI0190,Carla Rodrigues,2024-04-30,Chevrolet,Tracker,2022,Motor,666.47,Pago,3
CLI0190,Carla Rodrigues,2024-01-01,Audi,Q3,2011,Alinhamento,1455.43,Pago,4
CLI0191,Ricardo Santos,2023-06-03,Honda,HR-V,2016,Pintura,453.91,Pago,5
CLI0191,Ricardo Santos,2023-08-21,Chevrolet,Cruze,2010,Elétrica,1104.96,Pendente,5
CLI0191,Ricardo Santos,2022-07-09,Audi,Q3,2019,Troca de Óleo,626.16,Pago,3
CLI0191,Ricardo Santos,2023-07-22,Kia,Sportage,2020,Alinhamento,532.03,Pago,1
CLI0191,Ricardo Santos,2022-06-26,Hyundai,Creta,2013,Elétrica,910.44,Pago,4
CLI0192,Luiz Neves,2025-04-29,Hyundai,Creta,2010,Elétrica,415.43,Pago,3
CLI0192,Luiz Neves,2024-06-03,Toyota,Yaris,2021,Balanceamento,918.16,Pago,3
CLI0192,Luiz Neves,2025-12-07,Chevrolet,Cruze,2018,Elétrica,503.87,Pago,3
CLI0192,Luiz Neves,2025-04-17,Audi,A3,2011,Suspensão,1063.92,Pago,1
CLI0192,Luiz Neves,2024-06-14,Hyundai,HB20,2012,Pneus,684.52,Pendente,1
CLI0192,Luiz Neves,2025-03-10,Audi,Q3,2020,Pintura,756.43,Pago,5
CLI0192,Luiz Neves,2025-03-04,Mercedes-Benz,Classe C,2014,Revisão,681.45,Pago,3
CLI0192,Luiz Neves,2025-06-19,BMW,X3,2019,Freios,255.2,Pago,2
CLI0192,Luiz Neves,2025-09-20,BMW,X3,2017,Elétrica,355.39,Pago,2
CLI0192,Luiz Neves,2024-06-17,Hyundai,Tucson,2010,Motor,653.64,Pago,1
CLI0193,Ricardo Rodrigues,2023-09-04,Chevrolet,S10,2021,Revisão,829.71,Pago,1
CLI0194,Nuno Rodrigues,2023-12-21,Kia,Cerato,2011,Motor,972.7,Pago,3
CLI0194,Nuno Rodrigues,2024-06-02,Toyota,Hilux,2014,Alinhamento,1240.09,Pago,5
CLI0194,Nuno Rodrigues,2023-07-08,BMW,Série 1,2014,Pintura,834.47,Pago,1
CLI0194,Nuno Rodrigues,2024-04-26,Ford,Focus,2021,Pneus,455.98,Pago,1
CLI0194,Nuno Rodrigues,2023-01-05,Hyundai,Tucson,2015,Balanceamento,1169.37,Pago,3
CLI0194,Nuno Rodrigues,2024-05-20,Audi,Q3,2012,Troca de Óleo,1185.88,Pendente,1
CLI0194,Nuno Rodrigues,2024-05-19,Ford,Ranger,2012,Elétrica,1318.19,Pago,1
CLI0194,Nuno Rodrigues,2023-01-16,Hyundai,Tucson,2016,Elétrica,524.28,Pago,1
CLI0194,Nuno Rodrigues,2023-05-02,Hyundai,Tucson,2016,Suspensão,1074.05,Pago,5
CLI0194,Nuno Rodrigues,2023-07-19,Hyundai,HB20,2019,Pneus,1435.27,Pendente,3
CLI0195,Bruno Martins,2023-03-01,Mercedes-Benz,GLA,2017,Alinhamento,1043.78,Pago,4
CLI0195,Bruno Martins,2024-08-03,BMW,Série 3,2010,Motor,1290.29,Pago,3
CLI0195,Bruno Martins,2023-12-14,Chevrolet,S10,2016,Motor,309.56,Pago,1
CLI0195,Bruno Martins,2023-04-24,Audi,A4,2018,Pneus,58.14,Pago,1
CLI0195,Bruno Martins,2023-10-18,Volkswagen,Gol,2019,Alinhamento,98.62,Pago,4
CLI0195,Bruno Martins,2023-11-17,Toyota,Yaris,2014,Troca de Óleo,1458.15,Pago,4
CLI0195,Bruno Martins,2024-06-19,Audi,Q5,2012,Elétrica,1137.41,Pago,5
CLI0195,Bruno Martins,2023-01-20,Toyota,Yaris,2010,Balanceamento,1346.68,Pago,2
CLI0195,Bruno Martins,2023-02-17,Honda,Fit,2023,Revisão,131.27,Pago,1
CLI0195,Bruno Martins,2023-08-23,Honda,CR-V,2023,Pneus,999.9,Pago,3
CLI0195,Bruno Martins,2024-08-24,BMW,Série 3,2019,Motor,798.69,Pendente,4
CLI0195,Bruno Martins,2023-12-06,Toyota,Corolla,2013,Pintura,263.9,Pago,2
CLI0196,Luiz Santos,2023-01-24,Volkswagen,Polo,2021,Pintura,643.41,Pago,1
CLI0196,Luiz Santos,2023-10-24,Volkswagen,Virtus,2011,Motor,726.07,Pago,1
CLI0196,Luiz Santos,2024-07-11,Audi,A3,2011,Revisão,314.63,Pago,3
CLI0196,Luiz Santos,2024-08-06,Toyota,Hilux,2022,Troca de Óleo,365.41,Pago,1
CLI0196,Luiz Santos,2023-08-19,Volkswagen,Polo,2021,Freios,500.21,Pago,3
CLI0196,Luiz Santos,2023-06-10,Volkswagen,Polo,2019,Motor,650.28,Pago,3
CLI0196,Luiz Santos,2023-07-02,Ford,Ka,2014,Elétrica,433.59,Pago,5
CLI0196,Luiz Santos,2023-12-17,BMW,Série 1,2023,Freios,103.26,Pago,4
CLI0197,Luiz Pereira,2024-05-27,Kia,Cerato,2021,Suspensão,553.04,Pago,3
CLI0197,Luiz Pereira,2023-06-24,BMW,X3,2011,Pintura,1171.44,Pago,4
CLI0197,Luiz Pereira,2023-08-18,Toyota,Corolla,2018,Freios,739.05,Pago,3
CLI0198,Hugo Souza,2025-02-04,Mercedes-Benz,Classe C,2015,Revisão,962.73,Pago,1
CLI0198,Hugo Souza,2023-12-17,Mercedes-Benz,GLA,2015,Motor,989.43,Pago,3
CLI0198,Hugo Souza,2024-05-16,Ford,EcoSport,2018,Freios,1140.47,Pago,5
CLI0198,Hugo Souza,2024-10-17,Kia,Seltos,2021,Suspensão,736.68,Pago,3
CLI0198,Hugo Souza,2025-03-14,BMW,Série 1,2020,Suspensão,485.25,Pendente,2
CLI0198,Hugo Souza,2024-12-08,Honda,Fit,2016,Alinhamento,1433.27,Pago,1
CLI0199,Luiz Vieira,2023-08-30,Ford,Ka,2019,Pintura,337.77,Pendente,2
CLI0199,Luiz Vieira,2022-08-04,BMW,X1,2011,Alinhamento,1199.65,Pago,3
CLI0199,Luiz Vieira,2023-07-06,Mercedes-Benz,GLC,2017,Troca de Óleo,1004.98,Pago,2
CLI0200,Nuno Teixeira,2023-04-01,Honda,HR-V,2013,Pneus,683.0,Pago,2
CLI0200,Nuno Teixeira,2024-04-22,Hyundai,Elantra,2010,Elétrica,281.03,Pago,5
CLI0200,Nuno Teixeira,2024-04-24,Mercedes-Benz,GLC,2017,Suspensão,1255.45,Pago,1
CLI0200,Nuno Teixeira,2023-06-22,Ford,Ka,2022,Freios,629.83,Pago,3
CLI0200,Nuno Teixeira,2024-04-11,Mercedes-Benz,GLA,2018,Revisão,552.96,Pago,5
